"date","year","month","day","9116001"
2013-02-01,2013,2,1,43.477
2013-03-01,2013,3,1,16.906
2013-04-01,2013,4,1,38.778
2013-05-01,2013,5,1,175.396
2013-06-01,2013,6,1,142.364
2013-07-01,2013,7,1,129.822
2013-08-01,2013,8,1,176.64
2013-09-01,2013,9,1,99.451
2013-10-01,2013,10,1,37.65
2013-11-01,2013,11,1,39.302
2013-12-01,2013,12,1,2.994
2014-01-01,2014,1,1,48.463
2014-02-01,2014,2,1,14.511
2014-03-01,2014,3,1,69.957
2014-04-01,2014,4,1,58.547
2014-05-01,2014,5,1,205.259
2014-06-01,2014,6,1,350.722
2014-07-01,2014,7,1,284.028
2014-08-01,2014,8,1,133.166
2014-09-01,2014,9,1,119.59
2014-10-01,2014,10,1,39.133
2014-11-01,2014,11,1,23.487
2014-12-01,2014,12,1,14.934
2015-01-01,2015,1,1,0.001
2015-02-01,2015,2,1,2.683
2015-03-01,2015,3,1,0.854
2015-04-01,2015,4,1,75.033
2015-05-01,2015,5,1,204.24
2015-06-01,2015,6,1,278.704
2015-07-01,2015,7,1,321.625
2015-08-01,2015,8,1,289.424
2015-09-01,2015,9,1,132.318
2015-10-01,2015,10,1,85.505
2015-11-01,2015,11,1,22.905
2015-12-01,2015,12,1,40.733
2016-01-01,2016,1,1,17.078
2016-02-01,2016,2,1,0.211
2016-03-01,2016,3,1,28.051
2016-04-01,2016,4,1,100.565
2016-05-01,2016,5,1,111.123
2016-06-01,2016,6,1,6.702
2016-07-01,2016,7,1,331.197
2016-08-01,2016,8,1,174.508
2016-09-01,2016,9,1,32.473
2016-10-01,2016,10,1,121.726
2016-11-01,2016,11,1,16.929
2016-12-01,2016,12,1,37.248
2017-01-01,2017,1,1,7.019
2017-02-01,2017,2,1,32.854
2017-03-01,2017,3,1,49.313
2017-04-01,2017,4,1,64.141
2017-05-01,2017,5,1,140.458
2017-06-01,2017,6,1,350.232
2017-07-01,2017,7,1,70.661
2017-08-01,2017,8,1,223.797
